country	code	year	arrivals	rec_exports	rec_cusd	rec_ptransi	rec_traveli	transport	travel	comserexp	gni_pc	inflation	gdp_deflator
Kyrgyz Republic	KGZ	YR1971	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1972	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1973	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1974	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1975	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1976	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1977	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1978	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1979	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1980	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1981	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1982	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1983	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1984	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1985	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1986	.	.	.	.	.	.	.	.	.	.	.
Kyrgyz Republic	KGZ	YR1987	.	.	.	.	.	.	.	.	.	.	0.118578458867
Kyrgyz Republic	KGZ	YR1988	.	.	.	.	.	.	.	.	.	-1.877306505476	0.116352377744
Kyrgyz Republic	KGZ	YR1989	.	.	.	.	.	.	.	.	.	6.986030727720	0.124480790606
Kyrgyz Republic	KGZ	YR1990	.	.	.	.	.	.	.	.	.	7.935334032807	0.134358757147
Kyrgyz Republic	KGZ	YR1991	.	.	.	.	.	.	.	.	.	134.749524413443	0.315406543411
Kyrgyz Republic	KGZ	YR1992	.	.	.	.	.	.	.	.	490.000000000000	830.159566352138	2.933784136435
Kyrgyz Republic	KGZ	YR1993	.	.	.	.	.	25.112262521589	3.811168681635	8685000.000000000000	440.000000000000	754.427955959789	25.067071829210
Kyrgyz Republic	KGZ	YR1994	.	.	.	.	.	43.863838124101	7.931551718860	32667000.000000000000	370.000000000000	180.874929893438	70.407120426631
Kyrgyz Republic	KGZ	YR1995	36000.000000000000	1.115867185024	5000000.000000000000	.	5000000.000000000000	39.614834491214	11.948304045770	39152000.000000000000	350.000000000000	42.031089176849	100.000000000000
Kyrgyz Republic	KGZ	YR1996	42000.000000000000	0.710896262463	4000000.000000000000	.	4000000.000000000000	22.991425849476	13.401079707844	31490000.000000000000	380.000000000000	35.342907877309	135.342907877309
Kyrgyz Republic	KGZ	YR1997	87000.000000000000	1.035794084136	7000000.000000000000	.	7000000.000000000000	21.995012468828	17.655860349127	40100000.000000000000	390.000000000000	19.309641212191	161.477137794563
Kyrgyz Republic	KGZ	YR1998	59000.000000000000	2.007113040822	12000000.000000000000	4000000.000000000000	8000000.000000000000	32.931719046724	14.433077535710	58025947.060000000000	350.000000000000	9.077506318450	176.135235180716
Kyrgyz Republic	KGZ	YR1999	48000.000000000000	3.412306945570	18000000.000000000000	4000000.000000000000	14000000.000000000000	32.994361177461	23.413003832152	60309356.720000000000	300.000000000000	37.574499731873	242.317168651429
Kyrgyz Republic	KGZ	YR2000	59000.000000000000	3.490644354400	20000000.000000000000	5000000.000000000000	15000000.000000000000	29.092746548265	26.697587910693	57176588.578200000000	280.000000000000	27.162226373155	308.135906541551
Kyrgyz Republic	KGZ	YR2001	99000.000000000000	5.683469532253	32000000.000000000000	8000000.000000000000	24000000.000000000000	26.825470114584	32.185190009533	75867192.310400000000	280.000000000000	7.326742165846	330.712229934244
Kyrgyz Republic	KGZ	YR2002	140000.000000000000	7.498865270407	48000000.000000000000	12000000.000000000000	36000000.000000000000	31.201723763545	29.696521300093	120104640.000000000000	290.000000000000	2.025443749999	337.410620125930
Kyrgyz Republic	KGZ	YR2003	342000.000000000000	8.282987035853	62000000.000000000000	14000000.000000000000	48000000.000000000000	30.550635537956	34.851481242249	137012253.993134000000	340.000000000000	3.974973837846	350.822604002049
Kyrgyz Republic	KGZ	YR2004	398000.000000000000	9.756259833491	92000000.000000000000	16000000.000000000000	76000000.000000000000	26.378879906709	39.268700623639	192532726.571773000000	400.000000000000	5.108425993185	368.744117094858
Kyrgyz Republic	KGZ	YR2005	319000.000000000000	9.933913676745	94000000.000000000000	21000000.000000000000	73000000.000000000000	25.936282840681	31.259554761790	233544023.759534000000	450.000000000000	7.128622255537	395.030492292066
Kyrgyz Republic	KGZ	YR2006	766000.000000000000	14.711375482188	189000000.000000000000	22000000.000000000000	167000000.000000000000	16.094062723715	47.517647537016	351404746.773133000000	500.000000000000	9.391617802557	432.130246331696
Kyrgyz Republic	KGZ	YR2007	1654000.000000000000	19.394151166755	392000000.000000000000	46000000.000000000000	346000000.000000000000	21.317030210358	52.867445953912	653530730.993134000000	610.000000000000	13.483985493477	490.398626059987
Kyrgyz Republic	KGZ	YR2008	.	.	.	.	.	16.550910474720	58.169800667547	884457414.493134000000	740.000000000000	7.439900381594	526.883795311556
Lao PDR	LAO	YR1960	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1961	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1962	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1963	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1964	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1965	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1966	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1967	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1968	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1969	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1970	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1971	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1972	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1973	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1974	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1975	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1976	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1977	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1978	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1979	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1980	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1981	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1982	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1983	.	.	.	.	.	.	.	.	.	.	.
Lao PDR	LAO	YR1984	.	.	.	.	.	50.000000000000	.	7600000.000000000000	.	.	12.868800498444
Lao PDR	LAO	YR1985	.	.	.	.	.	50.000000000000	.	10600000.000000000000	.	64.890003240994	21.219365558961
Lao PDR	LAO	YR1986	.	.	.	.	.	50.000000000000	.	12200000.000000000000	540.000000000000	51.178211891344	32.079057426724
Lao PDR	LAO	YR1987	.	.	.	.	.	50.000000000000	.	13200000.000000000000	410.000000000000	14.405097683657	36.700076985041
Lao PDR	LAO	YR1988	.	.	.	.	.	89.855072463768	8.695652173913	6900000.000000000000	240.000000000000	25.916292738865	46.211376371872
Lao PDR	LAO	YR1989	.	.	.	.	.	82.524271844660	16.504854368932	10300000.000000000000	200.000000000000	55.267216946951	71.751118005487
Lao PDR	LAO	YR1990	.	.	.	.	.	74.766355140187	24.299065420561	10700000.000000000000	190.000000000000	37.907380762737	98.950087509348
Lao PDR	LAO	YR1991	.	.	.	.	.	54.639175257732	38.659793814433	19400000.000000000000	210.000000000000	12.971760385853	111.785655762652
Lao PDR	LAO	YR1992	.	.	.	.	.	38.950276243094	50.000000000000	36200000.000000000000	240.000000000000	5.993841483258	118.485910770085
Lao PDR	LAO	YR1993	.	.	.	.	.	32.299270072993	62.043795620438	54800000.000000000000	270.000000000000	11.182579337473	131.735691745678
Lao PDR	LAO	YR1994	.	.	.	.	.	20.250896057348	76.523297491039	55800000.000000000000	310.000000000000	7.700595511805	141.880124511690
Lao PDR	LAO	YR1995	60000.000000000000	12.754476330635	52000000.000000000000	1000000.000000000000	51000000.000000000000	22.781065088757	76.035502958580	67600000.000000000000	360.000000000000	19.685364418374	169.809744059060
Lao PDR	LAO	YR1996	93000.000000000000	14.747191011236	63000000.000000000000	1000000.000000000000	62000000.000000000000	20.328282828283	78.661616161616	79200000.000000000000	380.000000000000	13.725212254707	193.116491860340
Lao PDR	LAO	YR1997	193000.000000000000	14.383400141476	61000000.000000000000	3000000.000000000000	58000000.000000000000	24.680306905371	73.913043478261	78200000.000000000000	370.000000000000	19.352816728159	230.489972601921
Lao PDR	LAO	YR1998	200000.000000000000	19.913775405461	97000000.000000000000	2000000.000000000000	95000000.000000000000	16.522491349481	82.179930795848	115600000.000000000000	310.000000000000	84.504458900364	425.264276768772
Lao PDR	LAO	YR1999	259000.000000000000	18.368218709953	86000000.000000000000	4000000.000000000000	82000000.000000000000	17.867719644620	80.750246791708	101300000.000000000000	280.000000000000	127.973966401817	969.491839439773
Lao PDR	LAO	YR2000	191000.000000000000	22.531425409123	114000000.000000000000	.	114000000.000000000000	14.745508982036	85.254491017964	133600000.000000000000	280.000000000000	25.096611232729	1212.801437317010
Lao PDR	LAO	YR2001	173000.000000000000	21.793340458079	104000000.000000000000	.	104000000.000000000000	17.965539045210	82.034460954790	126520000.000000000000	300.000000000000	8.604307399067	1317.154601124070
Lao PDR	LAO	YR2002	215000.000000000000	23.699664429530	113000000.000000000000	.	113000000.000000000000	.	.	176200000.000000000000	320.000000000000	10.646206018140	1457.381593537150
Lao PDR	LAO	YR2003	196000.000000000000	18.798617113224	87000000.000000000000	.	87000000.000000000000	.	.	127400000.000000000000	340.000000000000	15.728257869121	1686.602328705780
Lao PDR	LAO	YR2004	407000.000000000000	21.947620804131	119000000.000000000000	.	119000000.000000000000	.	.	178800000.000000000000	400.000000000000	10.378302705430	1861.643023815700
Lao PDR	LAO	YR2005	672000.000000000000	19.408502772643	147000000.000000000000	.	147000000.000000000000	.	.	204300000.000000000000	450.000000000000	2.674920571258	1923.647024664500
Lao PDR	LAO	YR2006	842000.000000000000	14.292175486205	158000000.000000000000	.	158000000.000000000000	.	.	223500000.000000000000	520.000000000000	13.878320190844	2192.487854821650
Lao PDR	LAO	YR2007	.	15.739506995336	189000000.000000000000	.	189000000.000000000000	.	.	278100000.000000000000	610.000000000000	5.378095029621	2309.917583094670
Lao PDR	LAO	YR2008	.	.	.	.	.	.	.	.	740.000000000000	6.453978815799	2441.141434436860
Latin America & Caribbean	LAC	YR1960	.	.	.	.	.	.	.	.	.	.	.
Latin America & Caribbean	LAC	YR1961	.	.	.	.	.	.	.	.	.	3.388241746475	.
Latin America & Caribbean	LAC	YR1962	.	.	.	.	.	.	.	.	366.978491999846	2.835337375939	.
Latin America & Caribbean	LAC	YR1963	.	.	.	.	.	.	.	.	387.918384089000	2.850058375823	.
Latin America & Caribbean	LAC	YR1964	.	.	.	.	.	.	.	.	417.710140875697	4.460880626013	.
Latin America & Caribbean	LAC	YR1965	.	.	.	.	.	.	.	.	450.632578334393	2.207122338089	.
Latin America & Caribbean	LAC	YR1966	.	.	.	.	.	.	.	.	456.209589663780	3.740512342541	.
Latin America & Caribbean	LAC	YR1967	.	.	.	.	.	.	.	.	462.481428230820	2.621114212810	.
Latin America & Caribbean	LAC	YR1968	.	.	.	.	.	.	.	.	490.958840542096	2.734812166623	.
Latin America & Caribbean	LAC	YR1969	.	.	.	.	.	.	.	.	517.911928452288	3.252041704822	.
Latin America & Caribbean	LAC	YR1970	.	.	.	.	.	.	.	.	549.218712175556	4.712101797026	.
Latin America & Caribbean	LAC	YR1971	.	.	.	.	.	.	.	.	598.866016373838	4.223677820283	.
Latin America & Caribbean	LAC	YR1972	.	.	.	.	.	.	.	.	646.952968972418	7.493252323840	.
Latin America & Caribbean	LAC	YR1973	.	.	.	.	.	.	.	.	747.725420540579	15.605302414743	.
Latin America & Caribbean	LAC	YR1974	.	.	.	.	.	.	.	.	900.856648641893	23.751268843182	.
Latin America & Caribbean	LAC	YR1975	.	.	.	.	.	.	.	.	1045.297499786090	15.469077282348	.
Latin America & Caribbean	LAC	YR1976	.	.	.	.	.	.	.	.	1183.476279473060	11.859578559112	.
Latin America & Caribbean	LAC	YR1977	.	.	.	.	.	.	.	9393275097.945930000000	1262.822664527420	13.768232611161	.
Latin America & Caribbean	LAC	YR1978	.	.	.	.	.	.	.	10671277790.789700000000	1362.862029240960	9.882986080954	.
Latin America & Caribbean	LAC	YR1979	.	.	.	.	.	25.810827532811	51.420532685781	13427875304.836800000000	1540.442510999980	15.736943816807	.
Latin America & Caribbean	LAC	YR1980	.	.	.	.	.	26.554194042590	48.028384735693	14856269138.689500000000	1763.275431783180	18.829580271266	.
Latin America & Caribbean	LAC	YR1981	.	.	.	.	.	27.845987915175	47.235503394094	15654319583.061600000000	1948.487479691170	12.294316700138	.
Latin America & Caribbean	LAC	YR1982	.	.	.	.	.	28.343178557146	46.570964839931	14399000317.252100000000	1970.641999706040	6.707638472397	.
Latin America & Caribbean	LAC	YR1983	.	.	.	.	.	31.622470236698	46.693303900829	13770878649.467700000000	1844.267145925650	8.465590148910	.
Latin America & Caribbean	LAC	YR1984	.	.	.	.	.	30.992972261250	49.988284859616	14464423507.008600000000	1749.960362071980	13.610689651196	.
Latin America & Caribbean	LAC	YR1985	.	.	.	.	.	32.326087406603	46.302538142219	15133886866.667000000000	1680.036567346690	15.846827229409	.
Latin America & Caribbean	LAC	YR1986	.	.	.	.	.	29.538436046981	50.792503569145	15577563708.725300000000	1678.054488652570	11.875877763625	.
Latin America & Caribbean	LAC	YR1987	.	.	.	.	.	30.513056067393	49.048142312656	17429579386.792300000000	1711.515277829030	13.103310979425	.
Latin America & Caribbean	LAC	YR1988	.	.	.	.	.	30.481862649427	49.437592434036	18858571753.480500000000	1762.442916172820	15.120154821102	.
Latin America & Caribbean	LAC	YR1989	.	.	.	.	.	26.036681836013	56.115673573093	21862223638.792100000000	1929.472779149980	12.777823001806	.
Latin America & Caribbean	LAC	YR1990	.	.	.	.	.	25.507375348078	56.499659077649	24887486347.323300000000	2090.527273469970	23.788182529001	.
Latin America & Caribbean	LAC	YR1991	.	.	.	.	.	26.943369751519	55.094525569192	25991450113.389000000000	2349.411136108030	22.842873107567	.
Latin America & Caribbean	LAC	YR1992	.	.	.	.	.	27.337846275133	53.991617357497	29339831457.134200000000	2639.028782592390	12.902751584695	.
Latin America & Caribbean	LAC	YR1993	.	.	.	.	.	24.279749902078	55.972807705204	31105409663.600300000000	2882.397142797130	12.679320481670	.
Latin America & Caribbean	LAC	YR1994	.	.	.	.	.	24.085331742707	50.853292312272	35167729513.168300000000	3203.641328663300	12.726536889687	.
Latin America & Caribbean	LAC	YR1995	38965000.000000000000	7.545507757120	21591000000.000000000000	2757972438.842890000000	18983000000.000000000000	24.046772001996	51.260997112079	37663022971.144900000000	3373.853682912720	11.427280276878	.
Latin America & Caribbean	LAC	YR1996	41060000.000000000000	7.552085080872	24049000000.000000000000	2914483144.728140000000	21288000000.000000000000	22.378985293822	52.621816215115	38983138751.526900000000	3702.450125840980	8.900004478993	.
Latin America & Caribbean	LAC	YR1997	40731000.000000000000	7.300986223561	25848400000.000000000000	3044833728.169920000000	23036000000.000000000000	20.948455170076	53.255044436966	41915053079.906600000000	4010.360704646510	6.289938358406	.
Latin America & Caribbean	LAC	YR1998	43718000.000000000000	7.662143079807	27281800000.000000000000	3161035030.116030000000	24469000000.000000000000	20.279010359425	53.214391459032	45130766769.585200000000	3990.148758073300	6.000131089905	.
Latin America & Caribbean	LAC	YR1999	44047000.000000000000	7.472695636581	27999000000.000000000000	3183752017.311250000000	24982000000.000000000000	18.927985352815	52.042482585375	45626342045.794200000000	3755.695677868130	3.944580224651	.
Latin America & Caribbean	LAC	YR2000	46939000.000000000000	6.824626101159	30326000000.000000000000	3350615161.907680000000	27043000000.000000000000	18.525693738032	50.054400749631	51224312953.210200000000	3803.126271530490	6.600010726811	.
Latin America & Caribbean	LAC	YR2001	45343000.000000000000	6.962797938588	29636000000.000000000000	3043415903.992900000000	26654000000.000000000000	18.003063674598	53.442793557452	49626378870.125100000000	3668.991658138170	3.793460980289	.
Latin America & Caribbean	LAC	YR2002	43395000.000000000000	6.689789391770	28645000000.000000000000	2944418136.492130000000	25760000000.000000000000	17.895738492241	54.553833147955	48260383267.259900000000	3415.108232862810	5.471727681210	.
Latin America & Caribbean	LAC	YR2003	44538000.000000000000	6.815513322166	31796000000.000000000000	3358779926.237640000000	28505000000.000000000000	18.794705628477	56.271050154785	52336764046.820200000000	3454.934000893860	6.228418512879	.
Latin America & Caribbean	LAC	YR2004	50221000.000000000000	6.375499314272	36291000000.000000000000	3855805264.587140000000	32544000000.000000000000	19.215033229646	58.144124617191	60238733750.293100000000	3833.509663122900	6.451905612129	.
Latin America & Caribbean	LAC	YR2005	54781000.000000000000	6.045682476829	41275000000.000000000000	4574073765.970070000000	36830000000.000000000000	19.386083065927	56.135166073812	71005775954.325300000000	4399.330010886930	5.225625757130	.
Latin America & Caribbean	LAC	YR2006	55730942.161005300000	5.688097614441	45715000000.000000000000	5220309609.621190000000	40642000000.000000000000	18.870535518359	56.390049846214	80554702267.446000000000	5041.942107521520	7.661992592043	.
Latin America & Caribbean	LAC	YR2007	57814201.393842900000	5.618711182896	50739000000.000000000000	5850080845.790740000000	45054000000.000000000000	18.002065935590	55.508869745319	94041464844.654900000000	5885.086655297870	6.307119590365	.
Latin America & Caribbean	LAC	YR2008	.	.	.	.	.	19.296232418036	53.041262820136	110463985160.653000000000	6780.459910541110	7.737309817369	.
Latvia	LVA	YR1960	.	.	.	.	.	.	.	.	.	.	.
Latvia	LVA	YR1961	.	.	.	.	.	.	.	.	.	.	.
Latvia	LVA	YR1962	.	.	.	.	.	.	.	.	.	.	.
Latvia	LVA	YR1963	.	.	.	.	.	.	.	.	.	.	.
Latvia	LVA	YR1964	.	.	.	.	.	.	.	.	.	.	.
Latvia	LVA	YR1965	.	.	.	.	.	.	.	.	.	.	0.807256545831
Latvia	LVA	YR1966	.	.	.	.	.	.	.	.	.	0.588579234548	0.812007890229
Latvia	LVA	YR1967	.	.	.	.	.	.	.	.	.	-2.224170756310	0.793947448196
Latvia	LVA	YR1968	.	.	.	.	.	.	.	.	.	-1.203580004847	0.784391655460
Latvia	LVA	YR1969	.	.	.	.	.	.	.	.	.	1.730081745860	0.797962272307
Latvia	LVA	YR1970	.	.	.	.	.	.	.	.	.	0.554029610046	0.802383219573
Latvia	LVA	YR1971	.	.	.	.	.	.	.	.	.	-1.782496885653	0.788080763673
Latvia	LVA	YR1972	.	.	.	.	.	.	.	.	.	-0.277088305129	0.785897084042
Latvia	LVA	YR1973	.	.	.	.	.	.	.	.	.	-0.827869844587	0.779390879074
Latvia	LVA	YR1974	.	.	.	.	.	.	.	.	.	1.973625494977	0.794773136169
Latvia	LVA	YR1975	.	.	.	.	.	.	.	.	.	-0.622939327632	0.789822181738
Latvia	LVA	YR1976	.	.	.	.	.	.	.	.	.	0.098336672959	0.790598866594
Latvia	LVA	YR1977	.	.	.	.	.	.	.	.	.	-0.266285932499	0.788493613030
Latvia	LVA	YR1978	.	.	.	.	.	.	.	.	.	0.755443357125	0.794450235651
Latvia	LVA	YR1979	.	.	.	.	.	.	.	.	.	1.519120535052	0.806518892321
Latvia	LVA	YR1980	.	.	.	.	.	.	.	.	.	0.478668911379	0.810379447523
Latvia	LVA	YR1981	.	.	.	.	.	.	.	.	.	2.737593289053	0.832564340894
Latvia	LVA	YR1982	.	.	.	.	.	.	.	.	.	2.286461246882	0.851600601904
Latvia	LVA	YR1983	.	.	.	.	.	.	.	.	.	-4.284849607725	0.815110796854
Latvia	LVA	YR1984	.	.	.	.	.	.	.	.	.	-1.541453448677	0.802546243366
Latvia	LVA	YR1985	.	.	.	.	.	.	.	.	.	-2.453383207142	0.782856708601
Latvia	LVA	YR1986	.	.	.	.	.	.	.	.	.	-1.376640084334	0.772079589348
Latvia	LVA	YR1987	.	.	.	.	.	.	.	.	.	-0.849183661944	0.765523215618
Latvia	LVA	YR1988	.	.	.	.	.	.	.	.	.	0.118300022052	0.766428829751
Latvia	LVA	YR1989	.	.	.	.	.	.	.	.	2620.000000000000	3.858099837014	0.795998419182
Latvia	LVA	YR1990	.	.	.	.	.	.	.	.	2630.000000000000	24.136073398955	0.988121181890
Latvia	LVA	YR1991	.	.	.	.	.	.	.	.	2430.000000000000	162.617631952638	2.594980448703
Latvia	LVA	YR1992	.	.	.	.	.	94.919422089145	2.503982357093	289830237.000000000000	1760.000000000000	932.522424506059	26.793755044407
Latvia	LVA	YR1993	.	.	.	.	.	80.354434210278	2.915665840788	528730000.000000000000	1780.000000000000	53.693777506516	41.180334263591
Latvia	LVA	YR1994	.	.	.	.	.	92.180293436673	2.772079912055	651316000.000000000000	1950.000000000000	36.246052163064	56.106579701697
Latvia	LVA	YR1995	539000.000000000000	1.772350659099	37000000.000000000000	17000000.000000000000	20000000.000000000000	91.865225339710	2.782190192734	717672000.000000000000	2050.000000000000	27.525496120637	71.550194120910
Latvia	LVA	YR1996	565000.000000000000	8.840054708841	231000000.000000000000	16000000.000000000000	215000000.000000000000	62.989546006667	19.162681687408	1121294000.000000000000	2260.000000000000	14.869469705013	82.189328559596
Latvia	LVA	YR1997	635000.000000000000	8.185010494228	235000000.000000000000	43000000.000000000000	192000000.000000000000	69.767303683790	18.729472269301	1026660000.000000000000	2510.000000000000	6.965504598016	87.914230019493
Latvia	LVA	YR1998	576000.000000000000	7.116296961149	222000000.000000000000	40000000.000000000000	182000000.000000000000	65.932572050027	16.467282943629	1103400000.000000000000	2650.000000000000	4.602638403824	91.960604132796
Latvia	LVA	YR1999	544000.000000000000	5.251776336114	153000000.000000000000	35000000.000000000000	118000000.000000000000	69.835358682870	11.524892199138	1020400000.000000000000	2840.000000000000	4.373229025020	95.982251964315
Latvia	LVA	YR2000	509000.000000000000	5.326066761628	172000000.000000000000	41000000.000000000000	131000000.000000000000	68.128758401132	11.575875486381	1130800000.000000000000	3220.000000000000	4.185928078848	100.000000000000
Latvia	LVA	YR2001	591000.000000000000	4.471592237550	153000000.000000000000	34000000.000000000000	119000000.000000000000	66.158352718187	10.286895838718	1160700000.000000000000	3550.000000000000	1.695363015288	101.695363015288
Latvia	LVA	YR2002	848000.000000000000	5.312962571368	201000000.000000000000	40000000.000000000000	161000000.000000000000	62.997542997543	13.194103194103	1221000000.000000000000	3840.000000000000	3.608673668582	105.365216802590
Latvia	LVA	YR2003	971000.000000000000	5.795427813776	271000000.000000000000	49000000.000000000000	222000000.000000000000	59.998655190963	14.940828402367	1487200000.000000000000	4440.000000000000	3.565502334324	109.122016067251
Latvia	LVA	YR2004	1079000.000000000000	5.717047803187	343000000.000000000000	76000000.000000000000	267000000.000000000000	56.579849211789	15.250171350240	1750800000.000000000000	5460.000000000000	7.008586570061	116.769927030320
Latvia	LVA	YR2005	1116000.000000000000	5.928170773852	446000000.000000000000	105000000.000000000000	341000000.000000000000	57.104695847783	15.994938607180	2133800000.000000000000	6810.000000000000	10.173546061950	128.649569343255
Latvia	LVA	YR2006	1535000.000000000000	7.082104591982	622000000.000000000000	142000000.000000000000	480000000.000000000000	54.109090909091	18.361722488038	2612500000.000000000000	8120.000000000000	9.878475849331	141.358185981097
Latvia	LVA	YR2007	1653000.000000000000	7.396325371077	880000000.000000000000	209000000.000000000000	671000000.000000000000	50.807938998541	18.484873510061	3632700000.000000000000	10090.000000000000	20.295118119716	170.046996797848
Latvia	LVA	YR2008	.	.	.	.	.	51.349792595550	17.816818615381	4508100000.000000000000	11860.000000000000	15.177418241801	195.855740709480
Least developed countries: UN classification	LDC	YR1960	.	.	.	.	.	.	.	.	.	.	.
Least developed countries: UN classification	LDC	YR1961	.	.	.	.	.	.	.	.	.	.	.
Least developed countries: UN classification	LDC	YR1962	.	.	.	.	.	.	.	.	.	.	.
Least developed countries: UN classification	LDC	YR1963	.	.	.	.	.	.	.	.	.	.	.
Least developed countries: UN classification	LDC	YR1964	.	.	.	.	.	.	.	.	.	.	.
Least developed countries: UN classification	LDC	YR1965	.	.	.	.	.	.	.	.	.	.	.
Least developed countries: UN classification	LDC	YR1966	.	.	.	.	.	.	.	.	.	.	.
Least developed countries: UN classification	LDC	YR1967	.	.	.	.	.	.	.	.	.	.	.
Least developed countries: UN classification	LDC	YR1968	.	.	.	.	.	.	.	.	.	2.199746781784	.
Least developed countries: UN classification	LDC	YR1969	.	.	.	.	.	.	.	.	.	5.192634440385	.
Least developed countries: UN classification	LDC	YR1970	.	.	.	.	.	.	.	.	.	3.859552133754	.
Least developed countries: UN classification	LDC	YR1971	.	.	.	.	.	.	.	.	.	3.377475358903	.
Least developed countries: UN classification	LDC	YR1972	.	.	.	.	.	.	.	.	.	5.101090094024	.
Least developed countries: UN classification	LDC	YR1973	.	.	.	.	.	.	.	.	.	8.672530158755	.
Least developed countries: UN classification	LDC	YR1974	.	.	.	.	.	.	.	.	.	15.179901744403	.
Least developed countries: UN classification	LDC	YR1975	.	.	.	.	.	.	.	.	.	11.947281147585	.
Least developed countries: UN classification	LDC	YR1976	.	.	.	.	.	.	.	.	.	8.810833910873	.
Least developed countries: UN classification	LDC	YR1977	.	.	.	.	.	.	.	.	.	9.345538384954	.
Least developed countries: UN classification	LDC	YR1978	.	.	.	.	.	.	.	1493300048.846320000000	.	9.299806689019	.
Least developed countries: UN classification	LDC	YR1979	.	.	.	.	.	.	.	1862130289.554020000000	.	9.842472356953	.
Least developed countries: UN classification	LDC	YR1980	.	.	.	.	.	.	.	2419194475.564760000000	.	11.762915412006	.
Least developed countries: UN classification	LDC	YR1981	.	.	.	.	.	.	.	2707609709.709630000000	.	8.346213442107	.
Least developed countries: UN classification	LDC	YR1982	.	.	.	.	.	.	.	2549675595.856270000000	297.307470067191	9.675380416866	.
Least developed countries: UN classification	LDC	YR1983	.	.	.	.	.	.	.	2215012603.227550000000	279.082251551741	9.092323850368	.
Least developed countries: UN classification	LDC	YR1984	.	.	.	.	.	.	.	2169085709.563420000000	261.734090445346	11.512095225719	.
Least developed countries: UN classification	LDC	YR1985	.	.	.	.	.	.	.	2438516932.715420000000	252.488503209418	10.407682395607	.
Least developed countries: UN classification	LDC	YR1986	.	.	.	.	.	.	.	2332314827.169840000000	269.024235183509	6.742144803202	.
Least developed countries: UN classification	LDC	YR1987	.	.	.	.	.	.	.	2606578290.655490000000	283.722319156514	10.462129678368	.
Least developed countries: UN classification	LDC	YR1988	.	.	.	.	.	.	.	2651368911.132530000000	285.798427361554	9.361930418992	.
Least developed countries: UN classification	LDC	YR1989	.	.	.	.	.	.	.	2954799788.432770000000	290.287804656901	10.438170218469	.
Least developed countries: UN classification	LDC	YR1990	.	.	.	.	.	29.716887642908	27.226004318968	3208702469.443590000000	285.918330905279	9.833646181560	.
Least developed countries: UN classification	LDC	YR1991	.	.	.	.	.	27.981133691345	.	3353389832.892250000000	282.537515629244	10.692370481662	.
Least developed countries: UN classification	LDC	YR1992	.	.	.	.	.	27.753213187160	.	3569449754.055940000000	264.931119151450	9.252995909966	.
